sample_id,replicate_id,split,category,outlier_dimension,truth_topology_id,canonical_key,grid_id,scenario_id,truth_graph_in_current_prior,truth_parameter_in_domain,truth_covered,coverage_status,baseline_P0_equivalence_class,baseline_P0_equivalence_class_size,prior_conditioned_equivalence_class,prior_conditioned_equivalence_class_size,truth_is_observationally_nonunique,experiment_scientific_hash,source_tree_hash
final02_final_replication_test_cont_G006_03,final02,final_replication_test,in_library_continuous,,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G006}",1,"{G006}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G006_04,final02,final_replication_test,in_library_continuous,,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G006}",1,"{G006}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G006_05,final02,final_replication_test,in_library_continuous,,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G006}",1,"{G006}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G006_06,final02,final_replication_test,in_library_continuous,,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G006}",1,"{G006}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_grid_G006_01,final02,final_replication_test,in_library_grid,,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G006}",1,"{G006}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_grid_G006_02,final02,final_replication_test,in_library_grid,,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G006}",1,"{G006}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G007_01,final02,final_replication_test,in_library_continuous,,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G004,G007}",2,"{G004,G007}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G007_02,final02,final_replication_test,in_library_continuous,,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G004,G007}",2,"{G004,G007}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G007_03,final02,final_replication_test,in_library_continuous,,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G004,G007}",2,"{G004,G007}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G007_04,final02,final_replication_test,in_library_continuous,,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G004,G007}",2,"{G004,G007}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G007_05,final02,final_replication_test,in_library_continuous,,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G004,G007}",2,"{G004,G007}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G007_06,final02,final_replication_test,in_library_continuous,,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G004,G007}",2,"{G004,G007}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_grid_G007_01,final02,final_replication_test,in_library_grid,,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G004,G007}",2,"{G004,G007}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_grid_G007_02,final02,final_replication_test,in_library_grid,,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G004,G007}",2,"{G004,G007}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_01,final02,final_replication_test,structure_out,structure_key_01,OOG001,"TX=TX|RX=RX|P=4|1:0,2:0,3:2",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_02,final02,final_replication_test,structure_out,structure_key_02,OOG002,"TX=TX|RX=RX|P=4|1:0,2:2,3:0",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_03,final02,final_replication_test,structure_out,structure_key_03,OOG003,"TX=TX|RX=RX|P=4|1:2,2:0,3:0",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_04,final02,final_replication_test,structure_out,structure_key_01,OOG001,"TX=TX|RX=RX|P=4|1:0,2:0,3:2",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_05,final02,final_replication_test,structure_out,structure_key_02,OOG002,"TX=TX|RX=RX|P=4|1:0,2:2,3:0",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_06,final02,final_replication_test,structure_out,structure_key_03,OOG003,"TX=TX|RX=RX|P=4|1:2,2:0,3:0",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_07,final02,final_replication_test,structure_out,structure_key_01,OOG001,"TX=TX|RX=RX|P=4|1:0,2:0,3:2",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_08,final02,final_replication_test,structure_out,structure_key_02,OOG002,"TX=TX|RX=RX|P=4|1:0,2:2,3:0",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_09,final02,final_replication_test,structure_out,structure_key_03,OOG003,"TX=TX|RX=RX|P=4|1:2,2:0,3:0",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_10,final02,final_replication_test,structure_out,structure_key_01,OOG001,"TX=TX|RX=RX|P=4|1:0,2:0,3:2",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_11,final02,final_replication_test,structure_out,structure_key_02,OOG002,"TX=TX|RX=RX|P=4|1:0,2:2,3:0",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_12,final02,final_replication_test,structure_out,structure_key_03,OOG003,"TX=TX|RX=RX|P=4|1:2,2:0,3:0",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_13,final02,final_replication_test,structure_out,structure_key_01,OOG001,"TX=TX|RX=RX|P=4|1:0,2:0,3:2",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_14,final02,final_replication_test,structure_out,structure_key_02,OOG002,"TX=TX|RX=RX|P=4|1:0,2:2,3:0",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_15,final02,final_replication_test,structure_out,structure_key_03,OOG003,"TX=TX|RX=RX|P=4|1:2,2:0,3:0",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_16,final02,final_replication_test,structure_out,structure_key_01,OOG001,"TX=TX|RX=RX|P=4|1:0,2:0,3:2",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_17,final02,final_replication_test,structure_out,structure_key_02,OOG002,"TX=TX|RX=RX|P=4|1:0,2:2,3:0",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_18,final02,final_replication_test,structure_out,structure_key_03,OOG003,"TX=TX|RX=RX|P=4|1:2,2:0,3:0",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_19,final02,final_replication_test,structure_out,structure_key_01,OOG001,"TX=TX|RX=RX|P=4|1:0,2:0,3:2",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_structure_out_20,final02,final_replication_test,structure_out,structure_key_02,OOG002,"TX=TX|RX=RX|P=4|1:0,2:2,3:0",A_stage4a1_quick61,P0_no_prior,0,1,0,structure_out_of_library,"",0,"",0,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_01,final02,final_replication_test,parameter_out,main_length_scale,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G001}",1,"{G001}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_02,final02,final_replication_test,parameter_out,branch_length_scale,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G002,G005}",2,"{G002,G005}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_03,final02,final_replication_test,parameter_out,branch_load_scale,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G003}",1,"{G003}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_04,final02,final_replication_test,parameter_out,source_impedance_ohm,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G004,G007}",2,"{G004,G007}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_05,final02,final_replication_test,parameter_out,receiver_impedance_ohm,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G002,G005}",2,"{G002,G005}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_06,final02,final_replication_test,parameter_out,joint_parameter_set,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G006}",1,"{G006}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_07,final02,final_replication_test,parameter_out,main_length_scale,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G004,G007}",2,"{G004,G007}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_08,final02,final_replication_test,parameter_out,branch_length_scale,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G001}",1,"{G001}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_09,final02,final_replication_test,parameter_out,branch_load_scale,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G002,G005}",2,"{G002,G005}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_10,final02,final_replication_test,parameter_out,source_impedance_ohm,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G003}",1,"{G003}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_11,final02,final_replication_test,parameter_out,receiver_impedance_ohm,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G004,G007}",2,"{G004,G007}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_12,final02,final_replication_test,parameter_out,joint_parameter_set,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G002,G005}",2,"{G002,G005}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_13,final02,final_replication_test,parameter_out,main_length_scale,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G006}",1,"{G006}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_14,final02,final_replication_test,parameter_out,branch_length_scale,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G004,G007}",2,"{G004,G007}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_15,final02,final_replication_test,parameter_out,branch_load_scale,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G001}",1,"{G001}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_16,final02,final_replication_test,parameter_out,source_impedance_ohm,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G002,G005}",2,"{G002,G005}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_17,final02,final_replication_test,parameter_out,receiver_impedance_ohm,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G003}",1,"{G003}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_18,final02,final_replication_test,parameter_out,joint_parameter_set,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G004,G007}",2,"{G004,G007}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_19,final02,final_replication_test,parameter_out,main_length_scale,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G002,G005}",2,"{G002,G005}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_parameter_out_20,final02,final_replication_test,parameter_out,branch_length_scale,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",A_stage4a1_quick61,P0_no_prior,1,0,0,parameter_out_of_domain,"{G006}",1,"{G006}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G001_01,final02,final_replication_test,in_library_continuous,,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G001}",1,"{G001}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G001_02,final02,final_replication_test,in_library_continuous,,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G001}",1,"{G001}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G001_03,final02,final_replication_test,in_library_continuous,,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G001}",1,"{G001}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G001_04,final02,final_replication_test,in_library_continuous,,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G001}",1,"{G001}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G001_05,final02,final_replication_test,in_library_continuous,,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G001}",1,"{G001}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G001_06,final02,final_replication_test,in_library_continuous,,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G001}",1,"{G001}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_grid_G001_01,final02,final_replication_test,in_library_grid,,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G001}",1,"{G001}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_grid_G001_02,final02,final_replication_test,in_library_grid,,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G001}",1,"{G001}",1,0,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G002_01,final02,final_replication_test,in_library_continuous,,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G002,G005}",2,"{G002,G005}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G002_02,final02,final_replication_test,in_library_continuous,,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G002,G005}",2,"{G002,G005}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G002_03,final02,final_replication_test,in_library_continuous,,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G002,G005}",2,"{G002,G005}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G002_04,final02,final_replication_test,in_library_continuous,,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G002,G005}",2,"{G002,G005}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
final02_final_replication_test_cont_G002_05,final02,final_replication_test,in_library_continuous,,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",A_stage4a1_quick61,P0_no_prior,1,1,1,covered,"{G002,G005}",2,"{G002,G005}",2,1,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d,2d9cf0d45c277faca83767680b86da9869dce90f27d695ea9396280b919bd37d
